2023-12-15 10:53:48.655 [INFO]:1904	[main]:157	[U] 
2023-12-15 12:11:46.301 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.433701 saw angle= 0.0559476
2023-12-15 12:11:46.850 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869024 -0.0763162 0.0181403 0.488512
2023-12-15 12:11:46.850 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 18.5799 -412.702 -1528.99
2023-12-15 12:11:46.850 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966422 -0.00721095 -0.0633015 0.248937
2023-12-15 12:11:46.850 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.526 -485.145 -1545.36
2023-12-15 12:11:46.850 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 39.8412 233 -26.1938
2023-12-15 12:11:46.850 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962522 -0.0275753 0.0676293 0.261185
2023-12-15 12:11:46.850 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.252153 saw angle= 0.0279711
2023-12-15 12:11:47.368 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869151 -0.0757725 0.0170182 0.488411
2023-12-15 12:11:47.368 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 18.9816 -411.815 -1529.31
2023-12-15 12:11:47.368 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966437 -0.00732046 -0.0632995 0.248877
2023-12-15 12:11:47.368 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.529 -485.107 -1545.44
2023-12-15 12:11:47.368 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 40.7157 233.586 -26.0397
2023-12-15 12:11:47.368 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962652 -0.0272448 0.0663561 0.261066
2023-12-15 12:11:47.368 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.192645 saw angle= 0.0395697
2023-12-15 12:11:47.876 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869032 -0.0750643 0.0158752 0.488771
2023-12-15 12:11:47.876 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 19.4595 -411.176 -1529.36
2023-12-15 12:11:47.876 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966427 -0.00777331 -0.0635542 0.248837
2023-12-15 12:11:47.876 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.515 -485.206 -1545.29
2023-12-15 12:11:47.876 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 41.5395 234.207 -25.6292
2023-12-15 12:11:47.876 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962669 -0.0262967 0.0650611 0.261426
2023-12-15 12:11:47.876 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.0822441 saw angle= 0.0884702
2023-12-15 12:11:48.416 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868778 -0.0742247 0.0145456 0.489392
2023-12-15 12:11:48.416 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 19.7535 -410.797 -1529.43
2023-12-15 12:11:48.416 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966441 -0.00739269 -0.0632168 0.248881
2023-12-15 12:11:48.416 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.495 -485.151 -1545.24
2023-12-15 12:11:48.416 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 42.0132 234.592 -25.4556
2023-12-15 12:11:48.416 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962633 -0.0262632 0.0634427 0.261961
2023-12-15 12:11:48.416 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.00619929 saw angle= 0.0740157
2023-12-15 12:11:48.931 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868994 -0.0736296 0.0126346 0.489151
2023-12-15 12:11:48.931 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 19.9977 -410.068 -1530.08
2023-12-15 12:11:48.931 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966466 -0.00794964 -0.0632302 0.24876
2023-12-15 12:11:48.931 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.459 -485 -1545.26
2023-12-15 12:11:48.931 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 42.7162 235.004 -25.2274
2023-12-15 12:11:48.931 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962856 -0.0256944 0.0611891 0.261734
2023-12-15 12:11:48.931 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.000469117 saw angle= 0.0484678
2023-12-15 12:11:49.431 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869143 -0.0732207 0.0122361 0.488958
2023-12-15 12:11:49.431 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 20.3588 -410.175 -1530.67
2023-12-15 12:11:49.431 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966387 -0.0072219 -0.0635408 0.24901
2023-12-15 12:11:49.431 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.539 -485.363 -1545.2
2023-12-15 12:11:49.431 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 43.1828 235.038 -26.0669
2023-12-15 12:11:49.431 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962973 -0.0258916 0.0613543 0.261244
2023-12-15 12:11:49.431 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.190904 saw angle= 0.0395697
2023-12-15 12:11:49.916 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869128 -0.0744177 0.0139995 0.488755
2023-12-15 12:11:49.916 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 20.4121 -409.506 -1530.2
2023-12-15 12:11:49.916 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966456 -0.00675454 -0.0626325 0.248986
2023-12-15 12:11:49.916 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.564 -485.055 -1545.38
2023-12-15 12:11:49.916 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 43.2759 235.12 -26.4007
2023-12-15 12:11:49.916 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.96286 -0.0274804 0.0627975 0.261155
2023-12-15 12:11:49.916 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.161362 saw angle= 0.11703
2023-12-15 12:11:50.466 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869257 -0.0732623 0.0117781 0.48876
2023-12-15 12:11:50.466 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 20.6288 -409.052 -1530.5
2023-12-15 12:11:50.466 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966554 -0.00645478 -0.0625515 0.248632
2023-12-15 12:11:50.466 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.485 -485.068 -1545.34
2023-12-15 12:11:50.466 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 43.8242 235.52 -26.0905
2023-12-15 12:11:50.466 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962959 -0.0272219 0.0604195 0.261379
2023-12-15 12:11:50.466 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.100759 saw angle= 0.154506
2023-12-15 12:11:50.967 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869237 -0.0726054 0.0113774 0.488903
2023-12-15 12:11:50.967 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 21.0273 -408.533 -1530.52
2023-12-15 12:11:50.967 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966487 -0.0068916 -0.0628523 0.248807
2023-12-15 12:11:50.967 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.514 -485.029 -1545.27
2023-12-15 12:11:50.967 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 44.4883 235.867 -25.786
2023-12-15 12:11:50.967 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.963042 -0.0261456 0.0599251 0.261296
2023-12-15 12:11:50.967 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.143412 saw angle= 0.0559476
2023-12-15 12:11:51.516 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869267 -0.0721501 0.0101474 0.488945
2023-12-15 12:11:51.516 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 21.3197 -407.83 -1530.75
2023-12-15 12:11:51.516 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966494 -0.00708481 -0.0630931 0.248712
2023-12-15 12:11:51.516 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.455 -484.914 -1545.26
2023-12-15 12:11:51.516 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 45.1432 236.299 -25.5479
2023-12-15 12:11:51.516 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.963102 -0.0257222 0.0587312 0.261388
2023-12-15 12:11:51.516 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.107648 saw angle= 0.0442325
2023-12-15 12:11:52.047 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.86937 -0.0722815 0.00919009 0.488761
2023-12-15 12:11:52.047 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 21.6746 -406.985 -1531.18
2023-12-15 12:11:52.047 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966576 -0.00655477 -0.0626429 0.248523
2023-12-15 12:11:52.047 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.415 -484.861 -1545.38
2023-12-15 12:11:52.047 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 45.8794 236.744 -25.9404
2023-12-15 12:11:52.047 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.963139 -0.0267869 0.0577 0.261374
2023-12-15 12:11:52.047 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.0895919 saw angle= 0.189749
2023-12-15 12:11:52.532 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869247 -0.0723318 0.0090721 0.488974
2023-12-15 12:11:52.532 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 22.2721 -405.904 -1531
2023-12-15 12:11:52.532 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966569 -0.0065265 -0.0626588 0.248549
2023-12-15 12:11:52.532 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.457 -484.942 -1545.37
2023-12-15 12:11:52.532 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 46.9158 237.552 -25.8448
2023-12-15 12:11:52.532 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.963083 -0.0268639 0.0576197 0.261589
2023-12-15 12:11:52.532 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.0801111 saw angle= 0.198802
2023-12-15 12:11:53.048 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869225 -0.072526 0.0100097 0.488965
2023-12-15 12:11:53.048 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 22.8038 -404.895 -1531.01
2023-12-15 12:11:53.048 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966551 -0.00632057 -0.0625531 0.248648
2023-12-15 12:11:53.048 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.406 -484.875 -1545.47
2023-12-15 12:11:53.048 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 47.8227 238.05 -26.2415
2023-12-15 12:11:53.048 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.963042 -0.0270496 0.0585899 0.261505
2023-12-15 12:11:53.048 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.0565323 saw angle= 0.189749
2023-12-15 12:11:53.597 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869189 -0.0718376 0.00868812 0.489156
2023-12-15 12:11:53.597 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 23.2383 -404.282 -1531.27
2023-12-15 12:11:53.597 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966509 -0.00728819 -0.0629898 0.248675
2023-12-15 12:11:53.597 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.432 -484.882 -1545.44
2023-12-15 12:11:53.597 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 48.6024 238.574 -25.6154
2023-12-15 12:11:53.597 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.963145 -0.0256404 0.0570435 0.261612
2023-12-15 12:11:53.597 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.101899 saw angle= 0.0815538
2023-12-15 12:11:54.083 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868947 -0.0721008 0.00938148 0.489536
2023-12-15 12:11:54.083 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 22.7214 -406.747 -1531.85
2023-12-15 12:11:54.083 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966278 -0.00670895 -0.0628559 0.249624
2023-12-15 12:11:54.083 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.677 -485.792 -1545.7
2023-12-15 12:11:54.083 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 47.4272 237.571 -26.3575
2023-12-15 12:11:54.083 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.963204 -0.0262542 0.0579938 0.261122
2023-12-15 12:11:54.083 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.154164 saw angle= 0.131212
2023-12-15 12:11:54.647 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868728 -0.073724 0.0118546 0.489628
2023-12-15 12:11:54.647 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 19.2824 -413.824 -1535.09
2023-12-15 12:11:54.647 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966242 -0.00675535 -0.0633475 0.249635
2023-12-15 12:11:54.647 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.661 -485.716 -1545.57
2023-12-15 12:11:54.647 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 40.2375 233.018 -30.0851
2023-12-15 12:11:54.647 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.96291 -0.0269119 0.0611855 0.261411
2023-12-15 12:11:54.647 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.36634 saw angle= 0.0969214
2023-12-15 12:11:55.132 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.86862 -0.0744603 0.014658 0.489633
2023-12-15 12:11:55.132 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 23.7798 -405.479 -1534.03
2023-12-15 12:11:55.132 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966147 -0.00720573 -0.0639638 0.249834
2023-12-15 12:11:55.132 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.703 -485.54 -1546.33
2023-12-15 12:11:55.132 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 48.0054 237.884 -29.6939
2023-12-15 12:11:55.132 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962741 -0.0262232 0.0644039 0.26133
2023-12-15 12:11:55.132 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.116739 saw angle= 0.0766191
2023-12-15 12:11:55.682 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868701 -0.075164 0.0148283 0.489376
2023-12-15 12:11:55.682 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 18.2506 -416.761 -1539.68
2023-12-15 12:11:55.682 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966183 -0.00673919 -0.0635448 0.249813
2023-12-15 12:11:55.682 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.656 -485.621 -1545.58
2023-12-15 12:11:55.682 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 37.0774 230.848 -35.553
2023-12-15 12:11:55.682 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962746 -0.0274942 0.0646144 0.261132
2023-12-15 12:11:55.682 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.536368 saw angle= 0.0656034
2023-12-15 12:11:56.197 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868345 -0.0770762 0.0195338 0.489546
2023-12-15 12:11:56.197 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 21.4036 -412.105 -1542.96
2023-12-15 12:11:56.197 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966373 -0.00675663 -0.0630725 0.249196
2023-12-15 12:11:56.197 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.55 -485.365 -1545.66
2023-12-15 12:11:56.197 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 40.7386 233.205 -40.855
2023-12-15 12:11:56.197 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962126 -0.0283801 0.0691649 0.262154
2023-12-15 12:11:56.197 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.263965 saw angle= 0.106538
2023-12-15 12:11:56.732 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.86844 -0.0752203 0.0169633 0.489762
2023-12-15 12:11:56.732 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 24.2582 -407.121 -1542.57
2023-12-15 12:11:56.732 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966261 -0.00686328 -0.0634369 0.249535
2023-12-15 12:11:56.732 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.574 -485.39 -1545.53
2023-12-15 12:11:56.732 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 46.0999 236.421 -39.9427
2023-12-15 12:11:56.732 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962437 -0.0269332 0.0665043 0.261852
2023-12-15 12:11:56.732 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.225461 saw angle= 0.0839241
2023-12-15 12:11:57.284 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.86846 -0.0756083 0.0166763 0.489676
2023-12-15 12:11:57.284 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 24.5289 -405.749 -1541.21
2023-12-15 12:11:57.284 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966324 -0.00720749 -0.0636617 0.249224
2023-12-15 12:11:57.284 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.493 -485.263 -1545.59
2023-12-15 12:11:57.284 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 47.0665 237.284 -38.4052
2023-12-15 12:11:57.284 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962377 -0.0269804 0.0663308 0.262111
2023-12-15 12:11:57.284 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.000164268 saw angle= 0.100885
2023-12-15 12:11:57.847 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868617 -0.073854 0.0146829 0.489729
2023-12-15 12:11:57.847 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 24.742 -405.214 -1540.81
2023-12-15 12:11:57.847 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.96637 -0.00724959 -0.063674 0.249043
2023-12-15 12:11:57.847 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.505 -485.147 -1545.72
2023-12-15 12:11:57.847 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 47.6938 237.704 -37.0182
2023-12-15 12:11:57.847 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962562 -0.0257394 0.0639502 0.262149
2023-12-15 12:11:57.847 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= 0.0194326 saw angle= 0.144015
2023-12-15 12:11:58.383 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868872 -0.0720786 0.0100872 0.489657
2023-12-15 12:11:58.383 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 24.9817 -405.836 -1542.82
2023-12-15 12:11:58.383 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966293 -0.00723027 -0.063402 0.249411
2023-12-15 12:11:58.383 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.604 -485.675 -1545.52
2023-12-15 12:11:58.383 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 48.298 237.74 -37.6446
2023-12-15 12:11:58.383 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.963079 -0.0253248 0.0588715 0.261479
2023-12-15 12:11:58.398 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.244834 saw angle= 0
2023-12-15 12:11:58.932 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.869005 -0.0738793 0.0137483 0.489063
2023-12-15 12:11:58.932 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 26.1006 -403.757 -1544.33
2023-12-15 12:11:58.932 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966413 -0.00673226 -0.0635263 0.248928
2023-12-15 12:11:58.932 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.504 -484.939 -1545.66
2023-12-15 12:11:58.932 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 49.2331 238.068 -40.7712
2023-12-15 12:11:58.932 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962759 -0.026576 0.0631957 0.261524
2023-12-15 12:11:58.932 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.37912 saw angle= 0
2023-12-15 12:11:59.484 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868769 -0.0743831 0.0141972 0.489393
2023-12-15 12:11:59.484 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 27.0871 -401.725 -1544.69
2023-12-15 12:11:59.484 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966422 -0.00645917 -0.0634099 0.248929
2023-12-15 12:11:59.484 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.419 -484.765 -1545.57
2023-12-15 12:11:59.484 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 50.8577 239.248 -41.7354
2023-12-15 12:11:59.484 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.96259 -0.0272181 0.0637736 0.261942
2023-12-15 12:11:59.484 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.1682 saw angle= 0.0815538
2023-12-15 12:12:00.032 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: q0,qx,qy,qz= 0.868868 -0.0742596 0.0142057 0.489236
2023-12-15 12:12:00.032 [INFO]:1904	[bonedatamanager]:245	[CUT DATA] arm data: tx,ty,tz= 27.7967 -400.281 -1545.13
2023-12-15 12:12:00.032 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: q0,qx,qy,qz= 0.966438 -0.00718302 -0.0638389 0.248739
2023-12-15 12:12:00.032 [INFO]:1904	[bonedatamanager]:246	[CUT DATA] bone data: tx,ty,tz= 171.288 -484.635 -1545.54
2023-12-15 12:12:00.032 [INFO]:1904	[bonedatamanager]:247	[CUT DATA] Calculated saw position in bone space 52.1151 240.057 -41.9426
2023-12-15 12:12:00.032 [INFO]:1904	[bonedatamanager]:248	[CUT DATA] Calculated saw quat in bone space 0.962614 -0.0262706 0.0637628 0.261953
2023-12-15 12:12:00.032 [INFO]:1904	[bonedatamanager]:270	[CUT DATA] saw offset= -0.103928 saw angle= 0.0791253
